distrito_id,seccion_id,circuito_id,nombre,municipio_id,eleccionorigen_id
2,50,0365B,0365B,,12
2,50,0365E,0365E,,12
2,50,0365F,0365F,,12
2,50,0365C,0365C,,12
19,1,1015B,1015B,,12
2,50,0368A,0368A,,12
2,50,0368B,0368B,,12
2,50,0368C,0368C,,12
2,50,0365D,0365D,,12
2,50,0365A,0365A,,12
16,12,06521,06521,,12
14,10,0061B,0061B,,12
15,16,01630,01630,,12
24,1,00116,00116,,13
21,2,00530,00530,,14
21,2,00540,00540,,14
21,2,00550,00550,,14
17,5,0019A,0019A,,14
21,1,00115,00115,,14
21,1,00120,00120,,14
21,1,00130,00130,,14
21,5,01420,01420,,14
21,5,01430,01430,,14
21,5,01440,01440,,14
21,5,01450,01450,,14
21,5,01460,01460,,14
21,5,01470,01470,,14
21,5,01480,01480,,14
21,5,01490,01490,,14
21,5,01500,01500,,14
21,5,01510,01510,,14
21,5,01520,01520,,14
21,6,01530,01530,,14
21,6,01540,01540,,14
21,6,01550,01550,,14
21,6,01560,01560,,14
21,6,01570,01570,,14
21,6,01580,01580,,14
21,1,00194,00194,,14
21,1,00196,00196,,14
21,1,00200,00200,,14
21,1,00140,00140,,14
21,4,01060,01060,,14
21,4,01064,01064,,14
21,4,01066,01066,,14
21,4,01070,01070,,14
21,4,01080,01080,,14
21,4,01085,01085,,14
21,4,01090,01090,,14
21,4,01100,01100,,14
21,5,01110,01110,,14
21,5,01120,01120,,14
21,5,01130,01130,,14
21,5,01140,01140,,14
21,5,01150,01150,,14
21,5,01160,01160,,14
21,5,01170,01170,,14
21,7,01850,01850,,14
21,7,01860,01860,,14
21,7,01870,01870,,14
21,7,01880,01880,,14
21,2,00557,00557,,14
21,2,00559,00559,,14
21,2,00560,00560,,14
21,6,01660,01660,,14
21,6,01670,01670,,14
21,6,01680,01680,,14
21,6,01690,01690,,14
21,7,01740,01740,,14
21,7,01750,01750,,14
21,7,01760,01760,,14
21,7,01770,01770,,14
21,7,01780,01780,,14
21,1,00202,00202,,14
21,1,00142,00142,,14
21,1,00150,00150,,14
21,5,01284,01284,,14
3,1,0003A,0003A,,14
20,2,00012,00012,,14
20,2,0012B,0012B,,14
21,5,01286,01286,,14
21,7,01790,01790,,14
21,7,01890,01890,,14
21,7,01910,01910,,14
21,1,00152,00152,,14
21,1,00160,00160,,14
21,7,01920,01920,,14
21,7,01930,01930,,14
21,7,01940,01940,,14
21,7,01950,01950,,14
21,5,01180,01180,,14
21,2,00570,00570,,14
21,1,00204,00204,,14
21,1,00220,00220,,14
21,2,00580,00580,,14
21,2,00590,00590,,14
21,2,00600,00600,,14
21,2,00610,00610,,14
21,2,00620,00620,,14
21,2,00630,00630,,14
21,2,00640,00640,,14
21,2,00650,00650,,14
21,2,00660,00660,,14
21,2,00670,00670,,14
20,7,01800,01800,,14
21,1,00161,00161,,14
21,13,03270,03270,,14
21,6,01590,01590,,14
21,6,01600,01600,,14
21,6,01610,01610,,14
14,13,0068E,0068E,,14
21,1,00230,00230,,14
20,7,01810,01810,,14
21,13,03280,03280,,14
21,2,00680,00680,,14
21,2,00690,00690,,14
21,2,00700,00700,,14
21,2,00710,00710,,14
21,2,00720,00720,,14
21,2,00730,00730,,14
21,2,00740,00740,,14
21,2,00750,00750,,14
21,2,00760,00760,,14
21,2,00770,00770,,14
21,3,00790,00790,,14
20,7,01820,01820,,14
21,3,00800,00800,,14
21,5,01290,01290,,14
21,5,01300,01300,,14
21,5,01310,01310,,14
21,5,01320,01320,,14
21,5,01330,01330,,14
21,5,01340,01340,,14
21,5,01342,01342,,14
21,5,01190,01190,,14
21,5,01200,01200,,14
21,5,01202,01202,,14
21,5,01204,01204,,14
21,5,01210,01210,,14
21,5,01220,01220,,14
21,5,01230,01230,,14
21,5,01240,01240,,14
14,16,0080A,0080A,,14
21,1,00240,00240,,14
21,1,00162,00162,,14
21,1,00165,00165,,14
21,1,00250,00250,,14
20,7,01830,01830,,14
21,1,00260,00260,,14
21,1,00270,00270,,14
21,5,01250,01250,,14
21,5,01260,01260,,14
21,5,01270,01270,,14
21,5,01280,01280,,14
21,16,03990,03990,,14
21,8,02150,02150,,14
21,8,02155,02155,,14
21,8,02160,02160,,14
21,8,02165,02165,,14
21,8,02170,02170,,14
21,8,02180,02180,,14
21,8,02190,02190,,14
21,9,02200,02200,,14
21,9,02210,02210,,14
21,8,02100,02100,,14
21,8,02105,02105,,14
21,8,02110,02110,,14
21,8,02120,02120,,14
21,3,00810,00810,,14
21,3,00820,00820,,14
21,3,00830,00830,,14
20,7,01840,01840,,14
20,7,01850,01850,,14
15,1,00042,00042,,14
15,1,00050,00050,,14
21,1,00170,00170,,14
2,99,0846A,0846A,,14
15,1,00060,00060,,14
21,3,00840,00840,,14
21,7,01800,01800,,14
21,7,01810,01810,,14
21,7,01815,01815,,14
21,7,01820,01820,,14
21,7,01830,01830,,14
21,1,00280,00280,,14
21,1,00290,00290,,14
21,1,00300,00300,,14
21,1,00310,00310,,14
21,1,00330,00330,,14
15,1,00065,00065,,14
21,7,01840,01840,,14
15,1,00103,00103,,14
2,50,0364A,0364A,,14
10,10,0085B,0085B,,14
2,50,0364B,0364B,,14
2,50,0364C,0364C,,14
2,50,0364D,0364D,,14
21,8,02125,02125,,14
21,8,02130,02130,,14
15,1,00108,00108,,14
2,50,0364E,0364E,,14
10,13,0109A,0109A,,14
21,6,01620,01620,,14
21,6,01630,01630,,14
21,6,01640,01640,,14
21,1,00171,00171,,14
15,1,00163,00163,,14
10,16,0125C,0125C,,14
21,1,00172,00172,,14
21,1,00175,00175,,14
21,5,01345,01345,,14
15,1,00166,00166,,14
15,1,00169,00169,,14
15,1,00183,00183,,14
15,1,00187,00187,,14
21,1,00010,00010,,14
21,1,00020,00020,,14
17,21,0096A,0096A,,14
21,1,00030,00030,,14
21,1,00040,00040,,14
21,5,01350,01350,,14
21,5,01360,01360,,14
21,5,01365,01365,,14
21,5,01370,01370,,14
21,5,01380,01380,,14
21,3,00850,00850,,14
21,3,00855,00855,,14
21,3,00860,00860,,14
21,3,00870,00870,,14
21,1,00370,00370,,14
21,1,00390,00390,,14
21,1,00400,00400,,14
21,2,00410,00410,,14
21,2,00420,00420,,14
21,2,00430,00430,,14
21,2,00440,00440,,14
21,3,00880,00880,,14
21,3,00890,00890,,14
21,1,00050,00050,,14
21,1,00060,00060,,14
21,1,00070,00070,,14
21,3,00910,00910,,14
21,5,01390,01390,,14
21,5,01400,01400,,14
21,5,01410,01410,,14
21,6,01650,01650,,14
21,8,02140,02140,,14
21,8,02145,02145,,14
21,7,01960,01960,,14
21,7,01964,01964,,14
21,7,01970,01970,,14
21,7,01980,01980,,14
21,7,01990,01990,,14
21,7,02000,02000,,14
21,7,02010,02010,,14
21,7,02020,02020,,14
21,7,02030,02030,,14
21,7,02040,02040,,14
21,7,02050,02050,,14
21,8,02070,02070,,14
21,8,02080,02080,,14
21,8,02084,02084,,14
21,8,02086,02086,,14
21,8,02090,02090,,14
21,2,00450,00450,,14
21,2,00460,00460,,14
21,1,00080,00080,,14
20,1,00300,00300,,14
21,1,00090,00090,,14
21,1,00100,00100,,14
21,1,00180,00180,,14
21,1,00185,00185,,14
21,2,00470,00470,,14
21,2,00480,00480,,14
21,2,00490,00490,,14
21,2,00500,00500,,14
21,2,00510,00510,,14
21,2,00520,00520,,14
21,5,01282,01282,,14
20,1,00310,00310,,14
12,4,00011,00011,,14
12,4,00012,00012,,14
12,5,00014,00014,,14
12,5,00016,00016,,14
21,3,00920,00920,,14
21,3,00930,00930,,14
21,3,00940,00940,,14
21,3,00950,00950,,14
21,3,00960,00960,,14
21,3,00965,00965,,14
21,3,00970,00970,,14
21,3,00980,00980,,14
21,3,01000,01000,,14
21,3,01010,01010,,14
21,4,01040,01040,,14
21,4,01050,01050,,14
21,1,00110,00110,,14
17,3,0013A,0013A,,14
21,1,00190,00190,,14
21,1,00192,00192,,14
20,1,00320,00320,,14
14,1,0007A,0007A,,14
21,9,02215,02215,,14
21,9,02220,02220,,14
21,9,02230,02230,,14
21,9,02235,02235,,14
21,9,02240,02240,,14
21,16,03992,03992,,14
21,9,02242,02242,,14
21,13,03560,03560,,14
21,13,03565,03565,,14
21,13,03570,03570,,14
21,13,03580,03580,,14
21,13,03585,03585,,14
21,19,04250,04250,,14
21,9,02244,02244,,14
21,9,02246,02246,,14
21,16,03994,03994,,14
21,13,03600,03600,,14
21,9,02248,02248,,14
21,9,02249,02249,,14
21,9,02250,02250,,14
21,9,02255,02255,,14
21,9,02260,02260,,14
21,9,02270,02270,,14
21,13,03290,03290,,14
21,13,03602,03602,,14
21,9,02272,02272,,14
21,9,02274,02274,,14
21,9,02280,02280,,14
21,9,02290,02290,,14
21,9,02300,02300,,14
21,9,02305,02305,,14
21,9,02310,02310,,14
21,9,02320,02320,,14
21,16,03996,03996,,14
21,16,04000,04000,,14
21,13,03300,03300,,14
21,9,02325,02325,,14
21,9,02330,02330,,14
21,9,02340,02340,,14
21,9,02350,02350,,14
21,9,02370,02370,,14
21,16,04010,04010,,14
21,13,03604,03604,,14
21,9,02380,02380,,14
21,9,02390,02390,,14
21,9,02395,02395,,14
21,9,02400,02400,,14
21,9,02410,02410,,14
21,9,02420,02420,,14
21,9,02440,02440,,14
21,9,02444,02444,,14
21,9,02446,02446,,14
21,9,02450,02450,,14
21,9,02460,02460,,14
21,9,02465,02465,,14
21,9,02470,02470,,14
21,9,02480,02480,,14
21,9,02490,02490,,14
21,10,02510,02510,,14
21,16,04015,04015,,14
21,17,04020,04020,,14
21,17,04030,04030,,14
21,10,02520,02520,,14
21,10,02530,02530,,14
21,10,02540,02540,,14
21,13,03610,03610,,14
21,13,03615,03615,,14
21,10,02545,02545,,14
21,10,02550,02550,,14
21,10,02560,02560,,14
21,10,02570,02570,,14
21,10,02580,02580,,14
21,10,02590,02590,,14
21,10,02600,02600,,14
21,10,02610,02610,,14
21,13,03310,03310,,14
21,10,02620,02620,,14
21,10,02630,02630,,14
21,10,02640,02640,,14
21,10,02670,02670,,14
21,10,02680,02680,,14
21,10,02682,02682,,14
21,10,02684,02684,,14
21,10,02690,02690,,14
21,10,02700,02700,,14
21,10,02710,02710,,14
21,11,02740,02740,,14
21,11,02750,02750,,14
21,13,03620,03620,,14
21,13,03625,03625,,14
21,14,03640,03640,,14
21,17,04040,04040,,14
21,13,03320,03320,,14
21,11,02755,02755,,14
21,11,02758,02758,,14
21,11,02760,02760,,14
21,11,02762,02762,,14
21,11,02764,02764,,14
21,11,02766,02766,,14
21,11,02770,02770,,14
21,11,02772,02772,,14
21,11,02774,02774,,14
21,11,02780,02780,,14
21,11,02790,02790,,14
21,11,02800,02800,,14
21,11,02810,02810,,14
21,12,02830,02830,,14
21,12,02840,02840,,14
21,12,02850,02850,,14
21,13,03330,03330,,14
21,13,03340,03340,,14
21,14,03650,03650,,14
21,14,03660,03660,,14
21,14,03670,03670,,14
21,14,03680,03680,,14
21,12,02852,02852,,14
21,12,02854,02854,,14
21,12,02860,02860,,14
21,12,02870,02870,,14
21,12,02890,02890,,14
21,12,02900,02900,,14
21,12,02910,02910,,14
21,17,04045,04045,,14
21,17,04050,04050,,14
21,17,04060,04060,,14
21,18,04070,04070,,14
21,18,04080,04080,,14
21,12,02920,02920,,14
21,12,02930,02930,,14
21,12,02940,02940,,14
21,13,03010,03010,,14
21,13,03015,03015,,14
21,13,03020,03020,,14
21,13,03350,03350,,14
21,13,03025,03025,,14
21,13,03030,03030,,14
21,13,03035,03035,,14
21,13,03040,03040,,14
21,18,04090,04090,,14
21,18,04100,04100,,14
21,13,03045,03045,,14
21,13,03050,03050,,14
21,13,03055,03055,,14
21,13,03060,03060,,14
21,13,03065,03065,,14
21,13,03070,03070,,14
21,18,04110,04110,,14
21,14,03690,03690,,14
21,14,03700,03700,,14
21,14,03710,03710,,14
21,14,03720,03720,,14
21,14,03730,03730,,14
21,14,03740,03740,,14
21,13,03075,03075,,14
21,13,03080,03080,,14
21,13,03085,03085,,14
21,13,03090,03090,,14
21,13,03095,03095,,14
21,13,03360,03360,,14
21,18,04115,04115,,14
21,18,04120,04120,,14
21,13,03100,03100,,14
21,13,03105,03105,,14
21,13,03110,03110,,14
21,13,03115,03115,,14
21,18,04130,04130,,14
21,14,03750,03750,,14
21,14,03755,03755,,14
21,14,03760,03760,,14
21,15,03770,03770,,14
21,15,03772,03772,,14
21,15,03774,03774,,14
21,15,03780,03780,,14
21,15,03782,03782,,14
21,18,04132,04132,,14
21,18,04134,04134,,14
21,13,03370,03370,,14
21,13,03380,03380,,14
21,18,04140,04140,,14
21,13,03120,03120,,14
21,13,03125,03125,,14
21,13,03130,03130,,14
21,13,03135,03135,,14
21,15,03784,03784,,14
21,15,03786,03786,,14
21,15,03788,03788,,14
21,15,03790,03790,,14
21,15,03792,03792,,14
21,15,03794,03794,,14
21,15,03800,03800,,14
21,13,03390,03390,,14
21,13,03140,03140,,14
21,13,03145,03145,,14
21,13,03150,03150,,14
21,15,03810,03810,,14
21,15,03820,03820,,14
21,15,03830,03830,,14
21,15,03840,03840,,14
21,18,04145,04145,,14
21,18,04150,04150,,14
21,19,04160,04160,,14
21,19,04170,04170,,14
21,13,03155,03155,,14
21,13,03160,03160,,14
21,13,03165,03165,,14
21,13,03170,03170,,14
21,13,03175,03175,,14
21,13,03400,03400,,14
21,19,04172,04172,,14
21,19,04174,04174,,14
21,13,03180,03180,,14
21,13,03185,03185,,14
21,13,03190,03190,,14
21,13,03195,03195,,14
21,19,04180,04180,,14
21,19,04185,04185,,14
21,19,04190,04190,,14
21,19,04200,04200,,14
21,15,03845,03845,,14
21,13,03200,03200,,14
21,13,03205,03205,,14
21,13,03210,03210,,14
21,19,04205,04205,,14
21,15,03846,03846,,14
21,15,03848,03848,,14
21,16,03850,03850,,14
21,16,03852,03852,,14
21,16,03854,03854,,14
21,16,03860,03860,,14
21,16,03862,03862,,14
21,13,03410,03410,,14
21,13,03415,03415,,14
21,13,03420,03420,,14
21,13,03430,03430,,14
21,16,03864,03864,,14
21,16,03870,03870,,14
21,16,03880,03880,,14
21,16,03885,03885,,14
21,16,03890,03890,,14
21,13,03220,03220,,14
21,13,03435,03435,,14
21,13,03450,03450,,14
21,13,03230,03230,,14
21,16,03900,03900,,14
21,16,03904,03904,,14
21,19,04210,04210,,14
21,13,03455,03455,,14
21,13,03240,03240,,14
21,13,03500,03500,,14
21,13,03505,03505,,14
21,13,03510,03510,,14
21,13,03515,03515,,14
21,13,03520,03520,,14
21,16,03906,03906,,14
21,16,03908,03908,,14
21,16,03910,03910,,14
21,16,03915,03915,,14
21,16,03920,03920,,14
21,16,03930,03930,,14
21,16,03935,03935,,14
21,16,03940,03940,,14
21,13,03250,03250,,14
21,13,03260,03260,,14
21,19,04220,04220,,14
21,19,04224,04224,,14
21,19,04230,04230,,14
21,16,03950,03950,,14
21,16,03955,03955,,14
21,13,03550,03550,,14
21,16,03960,03960,,14
21,16,03965,03965,,14
21,16,03970,03970,,14
21,16,03975,03975,,14
21,16,03980,03980,,14
21,19,04240,04240,,14
21,19,04245,04245,,14
21,13,03555,03555,,14
24,2,00211,00211,,14
24,2,00212,00212,,14
24,2,00214,00214,,14
24,2,00215,00215,,14
24,2,00216,00216,,14
24,2,00217,00217,,14
24,2,00218,00218,,14
24,2,00219,00219,,14
24,2,00220,00220,,14
24,2,00227,00227,,14
24,5,00501,00501,,14
23,15,0216B,0216B,,14
23,15,0216C,0216C,,14
23,16,0219A,0219A,,14
24,2,00210,00210,,14
24,2,00209,00209,,14
24,2,00208,00208,,14
24,2,00207,00207,,14
24,2,00206,00206,,14
24,2,00205,00205,,14
24,2,00204,00204,,14
24,2,00203,00203,,14
24,2,00201,00201,,14
24,1,00114,00114,,14
